customer_id;first_name;last_name;gender;past_3_years_bike_related_purchases;DOB;Age;Age Group;job_title;job_industry_category;wealth_segment;deceased_indicator;owns_car;tenure
3339;Andrea;Rand;Male;76;1986/05/08;33;Young Adult;Programmer Analyst III;Health;Mass Customer;N;No;21
3340;Torey;Beharrell;Male;61;1991/09/29;44;Middle Age;Physical Therapy Assistant;;Mass Customer;N;No;2
3341;Vitia;Crum;Female;19;1980/08/05;39;Young Adult;Help Desk Technician;Retail;Affluent Customer;N;Yes;6
3342;Henry;Phillps;Male;51;1985/08/12;124;Elderly Adult;;Entertainment;Mass Customer;N;No;7
3343;Cristabel;Bim;;3;;29;Young Adult;Recruiter;IT;Mass Customer;N;Yes;
3344;Clerissa;Columbell;Female;66;1995/02/14;47;Middle Age;GIS Technical Architect;;Affluent Customer;N;Yes;1
3345;Hersch;Gilkes;Male;83;1977/06/23;33;Young Adult;;Financial Services;High Net Worth;N;No;12
3346;Nadya;Callaghan;Female;61;1991/09/11;38;Young Adult;Software Consultant;Financial Services;High Net Worth;N;No;3
3347;Nichols;;Male;99;1985/11/08;67;Older Adult;Computer Systems Analyst II;Entertainment;High Net Worth;N;Yes;18
3348;Amanda;Hazeltine;Female;93;1956/11/08;43;Middle Age;Pharmacist;Health;High Net Worth;N;Yes;6
3349;Byram;Lamberts;Male;11;1981/01/22;49;Middle Age;Director of Sales;Argiculture;Affluent Customer;N;No;9
3350;Tam;Prestner;Male;53;1975/05/29;42;Middle Age;Analog Circuit Design manager;Manufacturing;Affluent Customer;N;No;6
3351;Chryste;Nornable;Female;13;1982/04/13;29;Young Adult;Accounting Assistant II;;Affluent Customer;N;No;15
3352;Fredek;Lobley;Male;14;1994/12/28;30;Young Adult;Human Resources Assistant IV;Manufacturing;Affluent Customer;N;No;1
3353;Marina;Scorrer;Female;91;1994/04/21;46;Middle Age;Software Test Engineer II;;Mass Customer;N;Yes;1
3354;Ollie;Restorick;Male;18;1978/03/27;34;Young Adult;;Manufacturing;Mass Customer;N;Yes;11
3355;Cherin;Thireau;Female;50;1990/02/19;65;Older Adult;Staff Accountant I;Manufacturing;Mass Customer;N;No;3
3356;Dill;Bampford;Male;47;1959/03/23;25;Young Adult;Safety Technician II;Financial Services;Mass Customer;N;Yes;6
3357;Georgie;Henze;Male;25;1999/02/01;51;Middle Age;Design Engineer;Manufacturing;Affluent Customer;N;No;4
3358;Fairlie;McGavin;Male;30;1973/09/17;32;Young Adult;Engineer I;Manufacturing;Affluent Customer;N;Yes;11
3359;Duffy;Cotillard;Male;82;1991/12/13;61;Older Adult;Developer III;;Mass Customer;N;No;3
3360;Joelie;Sherlaw;Female;77;1963/03/23;56;Middle Age;Quality Engineer;Health;Affluent Customer;N;No;5
3361;Riva;Yushin;Female;68;1968/01/20;53;Middle Age;General Manager;Property;Mass Customer;N;Yes;9
3362;Piotr;Saladin;Male;60;1971/06/24;24;Young Adult;VP Accounting;Financial Services;Affluent Customer;N;No;13
3363;Orson;Tythacott;Male;25;2000/03/08;31;Young Adult;Electrical Engineer;Manufacturing;High Net Worth;N;Yes;3
3364;Trueman;;Male;77;1993/08/19;124;Elderly Adult;Engineer IV;Manufacturing;Mass Customer;N;Yes;3
3365;Karlens;Chaffyn;;29;;49;Middle Age;Engineer III;IT;Mass Customer;N;No;
3366;Rickey;Gregolotti;Male;98;1975/02/26;23;Young Adult;Technical Writer;Manufacturing;Mass Customer;N;Yes;14
3367;Melisse;Massei;Female;75;2000/12/05;57;Middle Age;Librarian;Entertainment;Mass Customer;N;Yes;1
3368;Tanya;Boddis;Female;7;1967/07/17;47;Middle Age;Technical Writer;Financial Services;Affluent Customer;N;No;16
3369;Cathrin;Rosencrantz;Female;90;1977/01/02;70;Older Adult;Research Associate;;Mass Customer;N;No;10
3370;Brant;Follis;Male;8;1954/01/22;46;Middle Age;Data Coordiator;;High Net Worth;N;Yes;5
3371;Josey;Alves;Female;56;1977/10/30;70;Older Adult;Analyst Programmer;Retail;Mass Customer;N;No;17
3372;Orazio;Wissby;Male;62;1954/09/25;33;Young Adult;;Telecommunications;High Net Worth;N;No;15
3373;Inna;Atack;Female;19;1991/01/25;64;Older Adult;Research Associate;Health;Mass Customer;N;No;5
3374;Joann;Corrigan;Female;77;1959/11/17;31;Young Adult;Sales Associate;Manufacturing;Mass Customer;N;Yes;12
3375;Thorsten;Gregon;Male;37;1993/03/21;42;Middle Age;Accounting Assistant I;Financial Services;High Net Worth;N;Yes;6
3376;Amity;Widdall;Female;74;1982/10/20;36;Young Adult;;Manufacturing;Mass Customer;N;No;16
3377;Jamal;MacRury;Male;12;1988/06/23;62;Older Adult;;Manufacturing;Mass Customer;N;Yes;7
3378;Ina;Habershaw;Female;17;1962/02/17;25;Young Adult;;Financial Services;Affluent Customer;N;No;14
3379;Elysee;Spurr;Female;51;1999/04/30;69;Older Adult;Food Chemist;Health;Mass Customer;N;Yes;2
3380;Abe;Ealam;Male;41;1955/01/09;30;Young Adult;Speech Pathologist;Manufacturing;High Net Worth;N;Yes;14
3381;Bruce;Lackie;Male;26;1993/11/20;46;Middle Age;Computer Systems Analyst IV;;Mass Customer;N;No;4
3382;Burk;Walczak;Male;90;1977/12/17;42;Middle Age;Business Systems Development Analyst;;High Net Worth;N;No;10
3383;Dane;Swansbury;Male;47;1982/04/05;28;Young Adult;Financial Analyst;Financial Services;Affluent Customer;N;Yes;10
3384;Wesley;Nichols;Male;11;1996/03/05;49;Middle Age;;;Mass Customer;N;No;6
3385;Ronda;;Female;23;1975/02/10;25;Young Adult;Systems Administrator III;Argiculture;Mass Customer;N;No;9
3386;Cliff;Nolin;Male;24;1999/07/28;48;Middle Age;Structural Engineer;IT;High Net Worth;N;Yes;2
3387;Shel;Duke;Female;19;1976/07/05;38;Young Adult;General Manager;Manufacturing;Affluent Customer;N;Yes;15
3388;Urbanus;Pichan;Male;81;1986/10/25;52;Middle Age;VP Marketing;Retail;Mass Customer;N;No;7
3389;Margo;Saltmarshe;Female;27;1972/06/01;55;Middle Age;Programmer II;;Affluent Customer;N;No;19
3390;Fayth;Baudins;Female;20;1969/01/27;33;Young Adult;;;High Net Worth;N;No;7
3391;Terrel;Kreuzer;Male;93;1991/06/23;47;Middle Age;;Manufacturing;Mass Customer;N;No;7
3392;Brock;Ride;Male;41;1976/12/12;70;Older Adult;Tax Accountant;Financial Services;Mass Customer;N;No;10
3393;Henrietta;Olexa;Female;23;1954/02/21;50;Middle Age;Technical Writer;Retail;Mass Customer;N;Yes;7
3394;Barde;Spoward;Male;39;1974/06/26;31;Young Adult;Environmental Specialist;Health;Mass Customer;N;No;22
3395;Sigmund;Fishbourn;Male;76;1993/04/19;64;Older Adult;;Financial Services;Mass Customer;N;No;3
3396;Arin;Nappin;Male;18;1960/06/28;39;Young Adult;Research Assistant I;Manufacturing;Mass Customer;N;Yes;9
3397;Melisande;;Female;70;1985/08/19;53;Middle Age;Product Engineer;IT;Mass Customer;N;No;11
3398;Alberik;Looks;Male;69;1971/07/01;28;Young Adult;;;High Net Worth;N;Yes;7
3399;Hillyer;Biddulph;Male;95;1996/05/10;37;Young Adult;VP Accounting;Financial Services;Mass Customer;N;No;2
3400;Brenna;Childes;Female;46;1987/06/25;31;Young Adult;Sales Associate;Financial Services;Mass Customer;N;Yes;18
3401;Cristie;;Female;92;1993/07/28;39;Young Adult;Tax Accountant;Telecommunications;Mass Customer;N;Yes;4
3402;Krystyna;Scadden;Female;73;1985/05/04;30;Young Adult;Statistician II;Retail;Mass Customer;N;No;10
3403;Jessalyn;Zoellner;Female;27;1994/05/14;51;Middle Age;Senior Financial Analyst;Financial Services;Mass Customer;N;Yes;2
3404;Thomasine;McCloch;Female;2;1973/08/01;28;Young Adult;GIS Technical Architect;Property;Affluent Customer;N;No;22
3405;Gavra;Robez;Female;89;1996/08/18;45;Middle Age;Project Manager;Financial Services;Mass Customer;N;Yes;3
3406;Lucy;Lackmann;Female;35;1979/04/28;63;Older Adult;Business Systems Development Analyst;IT;Mass Customer;N;Yes;10
3407;Marven;Ditts;Male;53;1961/10/08;52;Middle Age;Cost Accountant;Financial Services;High Net Worth;N;Yes;19
3408;Becka;Bysaker;Female;10;1972/07/11;47;Middle Age;Tax Accountant;Manufacturing;Mass Customer;N;No;18
3409;Abbey;Nellen;Female;75;1977/04/29;84;Elderly Adult;Desktop Support Technician;Argiculture;Mass Customer;N;No;16
3410;Merrili;Brittin;Female;93;1940/09/22;44;Middle Age;;Property;Mass Customer;N;No;16
3411;Alena;Hannis;Female;68;1980/01/04;51;Middle Age;Physical Therapy Assistant;;Mass Customer;N;Yes;20
3412;Almira;Ethelstone;Female;66;1973/08/18;27;Young Adult;Office Assistant IV;;Mass Customer;N;Yes;7
3413;Zulema;Cristofolo;Female;93;1997/10/15;58;Middle Age;VP Accounting;Financial Services;Mass Customer;N;No;3
3414;Winnifred;Zima;Female;46;1966/02/25;61;Older Adult;Software Consultant;;Affluent Customer;N;Yes;10
3415;Alberik;Kelsey;Male;43;1963/01/17;48;Middle Age;Quality Engineer;Property;High Net Worth;N;Yes;11
3416;Evanne;Bentote;Female;6;1976/01/18;51;Middle Age;;Manufacturing;Mass Customer;N;Yes;11
3417;Deedee;Coxall;Female;91;1973/02/18;64;Older Adult;Social Worker;Health;Mass Customer;N;No;7
3418;Felipa;Paddingdon;Female;18;1959/12/31;51;Middle Age;Systems Administrator IV;Health;High Net Worth;N;No;19
3419;Felipa;Guslon;Female;13;1973/07/09;44;Middle Age;Information Systems Manager;;Mass Customer;N;Yes;18
3420;Norby;Elion;Male;96;1980/09/10;61;Older Adult;Financial Advisor;Financial Services;Mass Customer;N;Yes;19
3421;Ronalda;McGeechan;Female;60;1962/12/17;46;Middle Age;Computer Systems Analyst II;Health;Affluent Customer;N;Yes;18
3422;Lucine;Virgin;Female;38;1978/05/06;24;Young Adult;Professor;Manufacturing;Mass Customer;N;No;5
3423;Griselda;Bezants;Female;57;1999/12/27;47;Middle Age;Registered Nurse;Health;Affluent Customer;N;No;1
3424;Vale;Whittuck;Female;39;1977/02/28;38;Young Adult;Automation Specialist III;Manufacturing;Affluent Customer;N;Yes;11
3425;Alister;De la Yglesia;Male;32;1986/04/05;65;Older Adult;GIS Technical Architect;Manufacturing;Mass Customer;N;Yes;12
3426;Ron;Dilon;Male;40;1959/04/18;43;Middle Age;Assistant Media Planner;Entertainment;Mass Customer;N;No;17
3427;Mace;Edington;Male;67;1981/05/19;50;Middle Age;Help Desk Operator;Financial Services;Mass Customer;N;Yes;17
3428;Leonora;Iglesia;Female;77;1974/08/07;60;Older Adult;Chemical Engineer;Manufacturing;Mass Customer;N;Yes;16
3429;Alla;Hirtzmann;Female;37;1964/06/22;60;Older Adult;;Health;High Net Worth;N;No;15
3430;Augustus;Pickin;Male;77;1964/02/29;28;Young Adult;Research Nurse;Health;Affluent Customer;N;Yes;9
3431;York;Calbreath;Male;97;1996/08/10;35;Young Adult;Community Outreach Specialist;Property;Affluent Customer;N;No;5
3432;Max;Cloney;Female;99;1988/11/27;26;Young Adult;Junior Executive;Argiculture;Mass Customer;N;Yes;2
3433;Karissa;Cabral;Female;10;1998/04/28;50;Middle Age;Computer Systems Analyst II;Property;Mass Customer;N;No;2
3434;Stesha;Miners;Female;20;1973/12/05;22;Young Adult;Account Coordinator;Health;Mass Customer;N;No;16
3435;Stevena;Allcock;Female;80;2002/01/15;65;Older Adult;Senior Editor;;Affluent Customer;N;No;1
3436;Marget;Freeland;Female;4;1958/11/22;61;Older Adult;;Financial Services;Mass Customer;N;Yes;5
3437;Penny;Wellington;Male;79;1963/10/20;28;Young Adult;VP Marketing;Retail;High Net Worth;N;No;12
3438;Gaylor;Carbry;Male;11;1996/02/16;50;Middle Age;Project Manager;Manufacturing;Mass Customer;N;No;2
3439;Rubie;O'Gorman;Female;45;1974/10/20;66;Older Adult;Technical Writer;;Affluent Customer;N;Yes;19
3440;Retha;Kahane;Female;18;1958/05/15;36;Young Adult;Senior Sales Associate;Manufacturing;Mass Customer;N;No;5
3441;Janelle;Ebbage;Female;44;1988/10/16;62;Older Adult;Legal Assistant;Manufacturing;High Net Worth;N;Yes;20
3442;Adrianne;Petrecz;Female;17;1962/05/22;29;Young Adult;Research Associate;Retail;Mass Customer;N;Yes;14
3443;Fran;;Male;11;1995/04/12;46;Middle Age;Technical Writer;;Mass Customer;N;Yes;5
3444;Kara-lynn;Bims;Female;75;1977/12/25;58;Middle Age;Nurse Practicioner;Manufacturing;Affluent Customer;N;No;7
3445;Craggy;;Male;62;1966/06/23;57;Middle Age;Database Administrator I;Financial Services;Affluent Customer;N;Yes;11
3446;Gard;Tidy;Male;8;1967/01/30;46;Middle Age;Structural Engineer;Manufacturing;Mass Customer;N;No;14
3447;Linell;;Female;43;1977/11/23;47;Middle Age;;Financial Services;High Net Worth;N;No;17
3448;Roderich;Mixer;Male;26;1977/02/16;50;Middle Age;Software Consultant;Financial Services;High Net Worth;N;No;9
3449;Ilyssa;Hannabuss;Female;52;1974/09/26;31;Young Adult;VP Quality Control;Argiculture;High Net Worth;N;Yes;3
3450;Brooke;Durman;Female;85;1993/09/16;54;Middle Age;Safety Technician III;Retail;Mass Customer;N;No;6
3451;Ruprecht;Loreit;Male;88;1970/05/01;60;Older Adult;Sales Associate;;High Net Worth;N;No;10
3452;Maura;Estevez;Female;22;1964/09/04;35;Young Adult;Marketing Manager;Retail;Mass Customer;N;No;13
3453;Jammie;McEvon;Female;57;1989/03/12;55;Middle Age;Product Engineer;Retail;Affluent Customer;N;No;14
3454;Akim;Mathes;Male;15;1969/06/09;70;Older Adult;Web Designer III;;Mass Customer;N;No;18
3455;Coop;Skey;Male;29;1954/02/25;64;Older Adult;Administrative Officer;;Mass Customer;N;Yes;11
3456;Clovis;Ortsmann;Female;11;1959/11/08;68;Older Adult;;;Mass Customer;N;Yes;12
3457;Robbi;Springthorpe;Female;13;1956/09/26;46;Middle Age;;Manufacturing;Mass Customer;N;No;16
3458;Alejandro;Shakelade;Male;35;1977/12/01;23;Young Adult;Web Developer III;Manufacturing;High Net Worth;N;Yes;19
3459;Emelda;Ramsdell;Female;62;2000/11/24;25;Young Adult;;Entertainment;Mass Customer;N;Yes;2
3460;Reinhold;Barthrup;Male;22;1999/10/10;61;Older Adult;Actuary;Financial Services;Mass Customer;N;No;2
3461;Nigel;Izard;Male;28;1962/11/30;67;Older Adult;Environmental Specialist;Manufacturing;Affluent Customer;N;Yes;17
3462;Jehanna;Sparhawk;Female;96;1957/03/03;40;Middle Age;Registered Nurse;Health;High Net Worth;N;No;17
3463;Fletch;Durrett;Male;7;1984/06/15;42;Middle Age;Compensation Analyst;Financial Services;Affluent Customer;N;No;2
3464;Etheline;Gerretsen;Female;38;1982/06/09;46;Middle Age;Staff Accountant III;Financial Services;Mass Customer;N;Yes;4
3465;Hadria;Pizer;Female;71;1978/02/01;45;Middle Age;Chemical Engineer;Manufacturing;High Net Worth;N;Yes;7
3466;Victor;Zaple;Male;65;1979/09/28;44;Middle Age;Marketing Assistant;IT;Mass Customer;N;No;18
3467;Killy;Spaducci;Male;31;1980/05/20;38;Young Adult;VP Quality Control;IT;Mass Customer;N;No;21
3468;Averill;Woodbridge;Male;4;1986/10/24;37;Young Adult;Associate Professor;;Mass Customer;N;No;7
3469;Arabele;Lantoph;Female;90;1987/08/24;57;Middle Age;Nurse Practicioner;Health;Mass Customer;N;Yes;5
3470;Catherina;Ricca;Female;56;1967/10/01;71;Older Adult;Recruiting Manager;Health;Affluent Customer;N;Yes;6
3471;Brita;Afonso;Female;95;1953/09/05;47;Middle Age;Quality Engineer;IT;High Net Worth;N;Yes;8
3472;Dionysus;McCarlie;Male;10;1977/06/27;124;Elderly Adult;VP Marketing;Retail;Affluent Customer;N;Yes;18
3473;Sanderson;Alloway;;34;;44;Middle Age;Analog Circuit Design manager;IT;Mass Customer;N;No;
3474;Justinian;Crowhurst;Male;93;1979/11/06;39;Young Adult;Assistant Manager;Manufacturing;Mass Customer;N;No;14
3475;Correna;Goldsberry;Female;12;1985/08/31;35;Young Adult;Director of Sales;Retail;Affluent Customer;N;No;3
3476;Stearn;Willerstone;Male;39;1989/09/07;28;Young Adult;;Manufacturing;Affluent Customer;N;No;7
3477;Jaquelin;Leek;Female;90;1996/01/24;38;Young Adult;Senior Developer;Financial Services;Affluent Customer;N;Yes;7
3478;Hartwell;Schach;Male;54;1986/08/08;60;Older Adult;Quality Control Specialist;Health;Mass Customer;N;No;17
3479;Pierette;O' Ronan;Female;39;1964/08/09;65;Older Adult;;IT;Mass Customer;N;No;13
3480;Jarib;;Male;30;1959/06/24;27;Young Adult;;;Mass Customer;N;No;20
3481;Haley;Dessent;Male;37;1997/10/12;24;Young Adult;Systems Administrator IV;Manufacturing;High Net Worth;N;No;4
3482;Roch;Rilston;Female;71;2000/05/18;68;Older Adult;Clinical Specialist;Health;Affluent Customer;N;Yes;2
3483;Emlyn;Burnel;Male;19;1956/10/02;48;Middle Age;Senior Sales Associate;Health;High Net Worth;N;Yes;15
3484;Hedi;Mowday;Female;10;1976/10/24;43;Middle Age;Information Systems Manager;Financial Services;High Net Worth;N;Yes;20
3485;Berthe;Ludwell;Female;11;1981/05/21;68;Older Adult;Account Representative II;Financial Services;High Net Worth;N;Yes;9
3486;Reece;Crewther;Male;67;1956/07/25;46;Middle Age;Business Systems Development Analyst;Manufacturing;Mass Customer;N;No;18
3487;Amalee;Sanderson;Female;4;1977/12/15;49;Middle Age;Analyst Programmer;Health;High Net Worth;N;No;18
3488;Cristobal;Whitrod;Male;63;1975/08/07;55;Middle Age;Speech Pathologist;Manufacturing;Mass Customer;N;Yes;9
3489;Margo;Fletcher;Female;90;1969/10/30;44;Middle Age;Help Desk Operator;Argiculture;Mass Customer;N;Yes;9
3490;Taylor;Dutchburn;Male;45;1980/06/21;48;Middle Age;VP Product Management;Financial Services;High Net Worth;N;No;14
3491;Leanna;Cromb;Female;69;1976/04/03;58;Middle Age;Business Systems Development Analyst;Financial Services;Affluent Customer;N;No;10
3492;Urbanus;Redding;Male;83;1966/01/27;60;Older Adult;Civil Engineer;Manufacturing;Mass Customer;N;No;19
3493;Jeffie;Eakly;Male;30;1964/02/29;25;Young Adult;Research Assistant I;Health;High Net Worth;N;No;18
3494;Robers;Richen;Male;72;1998/12/24;37;Young Adult;Account Representative IV;Argiculture;High Net Worth;N;No;1
3495;Constantine;Frissell;Female;57;1987/07/12;38;Young Adult;Programmer III;Financial Services;High Net Worth;N;No;8
3496;Danya;Burnyeat;Male;99;1986/04/25;38;Young Adult;Editor;Manufacturing;Mass Customer;N;Yes;19
3497;Thia;O'Day;Female;73;1986/05/03;28;Young Adult;Administrative Assistant IV;Manufacturing;Affluent Customer;N;Yes;18
3498;Lois;Abrahim;Female;28;1995/11/02;45;Middle Age;;Manufacturing;Mass Customer;N;No;5
3499;Shelton;Tewkesberrie;Male;29;1979/06/17;57;Middle Age;;Manufacturing;Mass Customer;N;Yes;7
3500;Josy;Fleeman;Female;71;1967/07/21;54;Middle Age;;Entertainment;Affluent Customer;N;No;17
3501;Kayla;Alentyev;Female;63;1970/01/19;27;Young Adult;Operator;Telecommunications;Mass Customer;N;Yes;18
3502;Wilfrid;Cleaves;Male;5;1997/10/16;45;Middle Age;Senior Sales Associate;Retail;High Net Worth;N;Yes;3
3503;Tootsie;Rafter;Female;53;1979/03/12;61;Older Adult;Financial Advisor;Financial Services;Affluent Customer;N;Yes;10
3504;Keriann;Perdue;Female;39;1963/07/06;50;Middle Age;Business Systems Development Analyst;Manufacturing;Mass Customer;N;Yes;6
3505;Dolly;Scallan;Female;41;1974/08/06;49;Middle Age;;Retail;Mass Customer;N;No;14
3506;Mercy;Donisi;Female;19;1975/06/18;69;Older Adult;Web Designer I;Financial Services;Mass Customer;N;No;15
3507;Christoph;Greatreax;Male;70;1955/03/03;38;Young Adult;Physical Therapy Assistant;Financial Services;Mass Customer;N;No;5
3508;Malvin;Marre;Male;89;1986/08/09;45;Middle Age;Pharmacist;Health;Mass Customer;N;No;5
3509;Janine;Hesey;Female;85;1978/11/22;124;Elderly Adult;Pharmacist;Health;Mass Customer;N;Yes;15
3510;Jemima;Izaac;;48;;57;Middle Age;Safety Technician II;IT;Affluent Customer;N;Yes;
3511;Willem;Spraging;Male;23;1966/12/31;30;Young Adult;Food Chemist;Health;Affluent Customer;N;No;10
3512;Vladimir;Abramowsky;Male;68;1994/03/24;124;Elderly Adult;VP Accounting;Financial Services;Mass Customer;N;Yes;8
3513;Enriqueta;Waterhowse;;80;;62;Older Adult;Internal Auditor;IT;Affluent Customer;N;Yes;
3514;Darcy;Ilett;Male;25;1962/08/24;49;Middle Age;Environmental Specialist;;Mass Customer;N;No;8
3515;Leelah;Pynner;Female;11;1975/01/14;47;Middle Age;Staff Scientist;Telecommunications;High Net Worth;N;Yes;18
3516;Diarmid;Vearnals;Male;93;1977/04/30;67;Older Adult;;Property;Mass Customer;N;Yes;15
3517;Domeniga;Terney;Female;47;1957/07/04;44;Middle Age;Accounting Assistant IV;;Mass Customer;N;Yes;6
3518;Magdaia;Beardwell;Female;45;1980/06/18;46;Middle Age;Biostatistician I;IT;Mass Customer;N;Yes;8
3519;Aldus;Kenningley;Male;16;1978/05/21;61;Older Adult;Software Consultant;Manufacturing;Mass Customer;N;Yes;11
3520;Travis;Kaszper;Male;41;1963/08/17;44;Middle Age;Research Nurse;Health;Mass Customer;N;Yes;16
3521;Oneida;Olivia;Female;27;1980/03/10;35;Young Adult;Research Associate;;High Net Worth;N;Yes;16
3522;Lorri;Byrth;Female;73;1989/08/21;49;Middle Age;Cost Accountant;Financial Services;High Net Worth;N;Yes;11
3523;Lin;Tarver;Male;33;1975/06/14;50;Middle Age;;;Affluent Customer;N;No;19
3524;Waiter;Piscopello;Male;38;1973/12/30;28;Young Adult;Design Engineer;Financial Services;Mass Customer;N;Yes;18
3525;Town;Yitzhakov;Male;55;1996/08/16;46;Middle Age;Editor;;Mass Customer;N;No;2
3526;Pail;Iacopini;Male;84;1978/09/19;45;Middle Age;General Manager;Telecommunications;High Net Worth;N;Yes;13
3527;Kiley;Scotson;Female;77;1978/12/02;60;Older Adult;Senior Cost Accountant;Financial Services;High Net Worth;N;No;18
3528;Eliot;Scammell;Male;69;1964/04/06;63;Older Adult;Internal Auditor;Manufacturing;Mass Customer;N;Yes;7
3529;Austine;Kinny;Female;37;1960/11/23;51;Middle Age;Structural Analysis Engineer;IT;High Net Worth;N;Yes;16
